City,State,Datetime,US_AQI,PM2_5_ugm3,AirIntel_Risk_Score,Risk_Category
Itanagar,Arunachal Pradesh,2023-03-07 12:00:00,97.0,40.5,17.218,Safe
Bhopal,Madhya Pradesh,2024-07-18 18:00:00,58.0,30.3,21.016,Safe
Kohima,Nagaland,2022-12-23 02:00:00,48.0,11.1,15.054,Safe
Thiruvananthapuram,Kerala,2023-06-17 14:00:00,63.0,20.9,7.6033333333333335,Safe
Guwahati,Assam,2023-05-29 14:00:00,79.0,22.1,8.780333333333333,Safe
Shillong,Meghalaya,2024-10-11 21:00:00,70.0,29.1,13.809000000000001,Safe
Bhopal,Madhya Pradesh,2025-06-20 15:00:00,54.0,18.3,11.482000000000001,Safe
Shillong,Meghalaya,2023-09-03 13:00:00,75.0,10.7,7.172333333333333,Safe
Patna,Bihar,2025-06-06 08:00:00,153.0,49.7,25.524333333333335,Moderate
Imphal,Manipur,2024-01-25 11:00:00,66.0,22.4,22.811333333333334,Safe
Bhopal,Madhya Pradesh,2025-10-07 11:00:00,66.0,14.1,6.712000000000001,Safe
Itanagar,Arunachal Pradesh,2024-07-13 00:00:00,48.0,16.8,18.671,Safe
Hyderabad,Telangana,2023-11-06 23:00:00,43.0,11.6,22.714333333333332,Safe
Lucknow,Uttar Pradesh,2024-12-29 13:00:00,171.0,51.2,28.650333333333332,Moderate
Dehradun,Uttarakhand,2024-04-02 07:00:00,64.0,11.7,14.452,Safe
Shimla,Himachal Pradesh,2023-02-24 02:00:00,56.0,17.8,16.428666666666665,Safe
Itanagar,Arunachal Pradesh,2023-07-14 14:00:00,28.0,4.6,2.7416666666666667,Safe
Bhubaneswar,Odisha,2023-12-02 22:00:00,100.0,31.3,21.445666666666668,Safe
Patna,Bihar,2024-05-21 06:00:00,136.0,46.9,21.235666666666667,Safe
Itanagar,Arunachal Pradesh,2024-07-10 23:00:00,32.0,11.2,8.777666666666667,Safe
Bengaluru,Karnataka,2024-12-13 18:00:00,65.0,43.5,24.423000000000002,Safe
Agartala,Tripura,2024-04-05 02:00:00,97.0,25.0,15.602666666666666,Safe
Aizawl,Mizoram,2023-03-26 12:00:00,84.0,28.6,14.919666666666666,Safe
Ranchi,Jharkhand,2023-07-07 23:00:00,42.0,10.4,9.494333333333334,Safe
Imphal,Manipur,2022-09-26 05:00:00,59.0,32.8,13.313666666666666,Safe
Kolkata,West Bengal,2022-10-13 06:00:00,106.0,49.6,26.937666666666665,Moderate
Thiruvananthapuram,Kerala,2024-08-03 10:00:00,49.0,11.1,5.305,Safe
Shimla,Himachal Pradesh,2025-02-23 03:00:00,85.0,25.1,27.544333333333334,Moderate
Ranchi,Jharkhand,2025-11-03 13:00:00,143.0,52.0,32.099666666666664,Moderate
Imphal,Manipur,2024-07-10 22:00:00,20.0,6.7,10.328666666666667,Safe
Patna,Bihar,2022-12-15 02:00:00,15.0,0.4,11.244666666666667,Safe
Kolkata,West Bengal,2025-10-20 17:00:00,158.0,43.1,16.809333333333335,Safe
Jaipur,Rajasthan,2023-09-22 23:00:00,60.0,22.0,12.238666666666667,Safe
Jaipur,Rajasthan,2024-12-29 11:00:00,140.0,43.2,25.406000000000002,Moderate
Bhopal,Madhya Pradesh,2025-01-05 18:00:00,58.0,21.5,29.793333333333333,Moderate
Raipur,Chhattisgarh,2025-08-21 19:00:00,56.0,25.5,11.993,Safe
Kolkata,West Bengal,2024-09-16 00:00:00,35.0,12.1,9.110666666666667,Safe
Itanagar,Arunachal Pradesh,2023-03-11 05:00:00,77.0,15.0,20.805,Safe
Shillong,Meghalaya,2024-07-29 14:00:00,37.0,4.2,11.417,Safe
Shimla,Himachal Pradesh,2024-01-08 15:00:00,92.0,33.5,26.123333333333335,Moderate
Dehradun,Uttarakhand,2022-10-10 05:00:00,86.0,26.2,22.748666666666665,Safe
Aizawl,Mizoram,2025-08-27 07:00:00,25.0,5.2,10.514666666666667,Safe
Lucknow,Uttar Pradesh,2025-08-27 03:00:00,75.0,49.1,23.755333333333333,Safe
Hyderabad,Telangana,2022-10-07 08:00:00,98.0,15.7,9.561666666666667,Safe
Delhi,Delhi,2023-01-17 13:00:00,157.0,46.7,27.809333333333335,Moderate
Agartala,Tripura,2024-07-20 02:00:00,45.0,6.7,4.343666666666666,Safe
Dehradun,Uttarakhand,2024-07-22 14:00:00,80.0,6.0,15.064,Safe
Patna,Bihar,2025-07-28 16:00:00,82.0,20.3,16.522333333333336,Safe
Ranchi,Jharkhand,2023-11-25 09:00:00,157.0,76.1,44.266333333333336,Moderate
Shillong,Meghalaya,2023-12-26 21:00:00,60.0,20.8,25.077666666666666,Moderate
Bengaluru,Karnataka,2025-02-03 01:00:00,60.0,17.4,16.485,Safe
Bhopal,Madhya Pradesh,2023-10-07 04:00:00,62.0,16.7,6.850333333333333,Safe
Gangtok,Sikkim,2023-03-14 11:00:00,78.0,45.8,24.276333333333334,Safe
Bhubaneswar,Odisha,2023-09-27 14:00:00,54.0,13.6,10.829666666666666,Safe
Patna,Bihar,2025-03-21 21:00:00,154.0,67.3,23.861666666666665,Safe
Kohima,Nagaland,2023-08-14 10:00:00,58.0,4.8,5.170000000000001,Safe
Hyderabad,Telangana,2023-05-13 02:00:00,117.0,47.7,19.601,Safe
Jaipur,Rajasthan,2024-12-21 16:00:00,173.0,75.7,31.205666666666666,Moderate
Chennai,Tamil Nadu,2024-02-17 03:00:00,62.0,18.0,17.060000000000002,Safe
Thiruvananthapuram,Kerala,2023-02-26 09:00:00,77.0,27.7,34.260666666666665,Moderate
Bhubaneswar,Odisha,2024-05-04 23:00:00,64.0,16.8,12.086,Safe
Ahmedabad,Gujarat,2024-09-06 16:00:00,58.0,14.5,6.605666666666667,Safe
Raipur,Chhattisgarh,2025-03-26 21:00:00,171.0,55.6,19.29466666666667,Safe
Gurugram,Haryana,2023-10-07 11:00:00,155.0,30.4,18.197666666666667,Safe
Visakhapatnam,Andhra Pradesh,2023-07-23 06:00:00,59.0,17.6,6.637333333333332,Safe
Ahmedabad,Gujarat,2024-11-14 09:00:00,156.0,61.0,33.47566666666667,Moderate
Agartala,Tripura,2023-08-29 15:00:00,148.0,61.0,25.880666666666666,Moderate
Imphal,Manipur,2023-10-07 08:00:00,50.0,9.0,18.005,Safe
Kolkata,West Bengal,2024-07-26 08:00:00,109.0,11.7,10.016,Safe
Imphal,Manipur,2023-08-25 02:00:00,45.0,11.0,12.789333333333333,Safe
Lucknow,Uttar Pradesh,2025-07-11 23:00:00,109.0,38.3,20.446333333333335,Safe
Bengaluru,Karnataka,2025-09-08 10:00:00,48.0,11.0,10.107333333333333,Safe
Thiruvananthapuram,Kerala,2024-06-28 16:00:00,55.0,15.7,11.442666666666668,Safe
Bhubaneswar,Odisha,2025-03-04 13:00:00,140.0,38.3,22.217333333333336,Safe
Thiruvananthapuram,Kerala,2022-10-19 17:00:00,37.0,10.1,9.161333333333333,Safe
Agartala,Tripura,2023-04-14 03:00:00,157.0,62.4,19.407999999999998,Safe
Agartala,Tripura,2023-09-30 14:00:00,62.0,7.4,13.771333333333333,Safe
Patna,Bihar,2023-01-08 07:00:00,160.0,80.8,36.65166666666667,Moderate
Delhi,Delhi,2024-09-11 03:00:00,107.0,41.6,13.112333333333334,Safe
Chennai,Tamil Nadu,2025-11-16 15:00:00,121.0,43.4,24.121333333333332,Safe
Patna,Bihar,2025-09-25 15:00:00,99.0,21.4,17.991666666666667,Safe
Aizawl,Mizoram,2022-09-07 13:00:00,42.0,4.6,11.864666666666666,Safe
Bhubaneswar,Odisha,2023-09-26 06:00:00,59.0,14.1,14.311,Safe
Agartala,Tripura,2025-10-28 20:00:00,131.0,85.0,31.70266666666667,Moderate
Chandigarh,Punjab,2023-10-06 09:00:00,88.0,34.8,24.04,Safe
Kohima,Nagaland,2023-09-05 00:00:00,38.0,9.8,9.113333333333333,Safe
Bhubaneswar,Odisha,2023-02-28 16:00:00,98.0,29.0,21.054333333333332,Safe
Chennai,Tamil Nadu,2023-08-20 22:00:00,59.0,15.5,6.713333333333333,Safe
Bengaluru,Karnataka,2022-12-26 22:00:00,32.0,10.7,13.735333333333333,Safe
Mumbai,Maharashtra,2023-05-01 18:00:00,95.0,20.0,15.121333333333334,Safe
Hyderabad,Telangana,2025-05-31 10:00:00,74.0,19.4,8.461333333333332,Safe
Bhubaneswar,Odisha,2022-08-25 17:00:00,88.0,22.2,9.504,Safe
Panaji,Goa,2024-08-02 06:00:00,46.0,8.6,4.691333333333333,Safe
Gangtok,Sikkim,2025-09-03 15:00:00,40.0,5.8,16.760666666666665,Safe
Dehradun,Uttarakhand,2024-12-10 16:00:00,100.0,28.2,25.75,Moderate
Lucknow,Uttar Pradesh,2024-11-23 00:00:00,199.0,150.9,40.591,Moderate
Imphal,Manipur,2023-04-08 07:00:00,57.0,19.4,14.699333333333334,Safe
Gurugram,Haryana,2023-05-31 14:00:00,105.0,35.9,13.154333333333334,Safe
Bengaluru,Karnataka,2023-12-28 04:00:00,62.0,23.1,22.529,Safe
Guwahati,Assam,2024-05-24 22:00:00,72.0,22.4,21.22833333333333,Safe
Chennai,Tamil Nadu,2024-12-14 10:00:00,116.0,34.7,22.793333333333333,Safe
Bhubaneswar,Odisha,2023-09-16 20:00:00,83.0,27.8,14.699333333333334,Safe
Bengaluru,Karnataka,2022-11-05 21:00:00,54.0,19.0,21.459666666666667,Safe
Dehradun,Uttarakhand,2023-11-20 17:00:00,83.0,23.5,24.214666666666666,Safe
Lucknow,Uttar Pradesh,2024-04-18 16:00:00,102.0,23.1,21.448999999999998,Safe
Thiruvananthapuram,Kerala,2025-03-13 02:00:00,37.0,18.5,9.805333333333333,Safe
Agartala,Tripura,2024-04-07 23:00:00,119.0,56.1,21.047,Safe
Thiruvananthapuram,Kerala,2023-10-17 03:00:00,29.0,8.9,16.354333333333333,Safe
Mumbai,Maharashtra,2025-03-04 09:00:00,111.0,35.4,12.788,Safe
Kolkata,West Bengal,2025-07-04 13:00:00,79.0,29.0,14.138333333333334,Safe
Hyderabad,Telangana,2024-02-29 10:00:00,58.0,15.8,28.434333333333335,Moderate
Aizawl,Mizoram,2023-08-24 02:00:00,44.0,7.4,12.307333333333332,Safe
Gurugram,Haryana,2025-09-18 02:00:00,148.0,71.9,24.384333333333334,Safe
Gangtok,Sikkim,2023-07-29 07:00:00,29.0,1.9,10.527666666666667,Safe
Lucknow,Uttar Pradesh,2023-08-24 22:00:00,64.0,21.9,7.747,Safe
Shimla,Himachal Pradesh,2025-03-14 04:00:00,47.0,7.9,12.769666666666666,Safe
Patna,Bihar,2023-05-08 23:00:00,110.0,39.7,18.22866666666667,Safe
Bhubaneswar,Odisha,2024-11-16 14:00:00,169.0,71.0,35.593333333333334,Moderate
Chennai,Tamil Nadu,2024-11-24 07:00:00,81.0,30.0,24.494,Safe
Chennai,Tamil Nadu,2023-04-14 22:00:00,72.0,18.8,12.952333333333332,Safe
Chennai,Tamil Nadu,2023-09-08 22:00:00,56.0,16.4,11.383333333333333,Safe
Bengaluru,Karnataka,2023-03-12 01:00:00,97.0,33.5,11.529333333333332,Safe
Bhubaneswar,Odisha,2025-06-17 02:00:00,76.0,23.3,8.341333333333333,Safe
Bhopal,Madhya Pradesh,2025-09-18 02:00:00,79.0,25.4,13.829333333333334,Safe
Panaji,Goa,2024-04-26 22:00:00,66.0,13.6,6.873666666666667,Safe
Lucknow,Uttar Pradesh,2024-09-14 04:00:00,88.0,20.7,22.326,Safe
Dehradun,Uttarakhand,2022-12-22 00:00:00,106.0,39.2,27.776333333333334,Moderate
Gangtok,Sikkim,2023-09-21 06:00:00,31.0,5.1,11.036,Safe
Gurugram,Haryana,2022-11-27 04:00:00,163.0,96.4,38.93666666666667,Moderate
Bhubaneswar,Odisha,2024-08-29 09:00:00,71.0,15.6,7.458,Safe
Aizawl,Mizoram,2025-07-03 04:00:00,28.0,12.0,16.718,Safe
Bhubaneswar,Odisha,2023-05-04 02:00:00,69.0,18.9,15.596,Safe
Ranchi,Jharkhand,2023-08-29 18:00:00,115.0,45.6,19.901000000000003,Safe
Gangtok,Sikkim,2025-03-25 08:00:00,82.0,21.8,28.877333333333333,Moderate
Aizawl,Mizoram,2024-03-07 01:00:00,84.0,40.9,24.207666666666668,Safe
Panaji,Goa,2025-09-24 21:00:00,45.0,13.6,5.046666666666666,Safe
Gangtok,Sikkim,2024-04-12 19:00:00,107.0,35.7,25.491,Moderate
Visakhapatnam,Andhra Pradesh,2023-05-01 05:00:00,85.0,37.3,18.96066666666667,Safe
Kohima,Nagaland,2025-03-13 06:00:00,168.0,42.7,18.131666666666668,Safe
Bhubaneswar,Odisha,2022-11-13 18:00:00,164.0,96.4,38.72266666666667,Moderate
Dehradun,Uttarakhand,2024-04-05 17:00:00,82.0,13.0,8.242666666666668,Safe
Chandigarh,Punjab,2023-09-11 19:00:00,164.0,44.2,18.037666666666667,Safe
Guwahati,Assam,2024-09-28 02:00:00,46.0,10.1,12.791333333333334,Safe
Kohima,Nagaland,2025-10-02 12:00:00,35.0,4.1,3.2023333333333337,Safe
Lucknow,Uttar Pradesh,2023-06-17 17:00:00,86.0,16.4,9.038333333333332,Safe
Lucknow,Uttar Pradesh,2023-02-27 03:00:00,168.0,97.6,42.20666666666666,Moderate
Aizawl,Mizoram,2023-08-08 17:00:00,29.0,6.7,8.039666666666667,Safe
Chandigarh,Punjab,2024-01-31 04:00:00,157.0,46.6,40.721666666666664,Moderate
Chandigarh,Punjab,2025-02-02 08:00:00,162.0,77.1,35.692,Moderate
Gangtok,Sikkim,2022-10-10 08:00:00,40.0,8.9,17.174333333333333,Safe
Panaji,Goa,2024-02-13 19:00:00,121.0,28.2,23.03,Safe
Hyderabad,Telangana,2024-09-21 06:00:00,93.0,33.8,11.154333333333332,Safe
Bengaluru,Karnataka,2025-04-08 08:00:00,72.0,18.9,7.683,Safe
Hyderabad,Telangana,2025-11-23 13:00:00,76.0,19.1,30.983333333333334,Moderate
Bhubaneswar,Odisha,2023-04-23 16:00:00,105.0,35.6,12.330333333333334,Safe
Hyderabad,Telangana,2025-06-28 11:00:00,45.0,7.9,9.684666666666665,Safe
Chennai,Tamil Nadu,2025-07-27 12:00:00,46.0,9.2,4.689333333333333,Safe
Guwahati,Assam,2022-08-18 10:00:00,93.0,32.8,16.054666666666666,Safe
Shimla,Himachal Pradesh,2023-07-23 03:00:00,51.0,10.6,18.236666666666668,Safe
Ranchi,Jharkhand,2022-08-21 16:00:00,41.0,11.4,9.535,Safe
Kohima,Nagaland,2023-12-18 04:00:00,38.0,6.8,18.784333333333333,Safe
Aizawl,Mizoram,2025-03-30 13:00:00,152.0,41.0,28.375333333333334,Moderate
Gangtok,Sikkim,2023-11-23 20:00:00,57.0,16.0,24.322666666666667,Safe
Bhopal,Madhya Pradesh,2022-12-24 16:00:00,118.0,31.7,22.933333333333334,Safe
Chandigarh,Punjab,2025-09-20 20:00:00,113.0,25.9,11.603666666666667,Safe
Ahmedabad,Gujarat,2024-02-18 09:00:00,109.0,38.6,30.997333333333337,Moderate
Mumbai,Maharashtra,2023-06-14 23:00:00,69.0,19.7,8.033333333333333,Safe
Gangtok,Sikkim,2024-05-01 11:00:00,77.0,24.0,9.052999999999999,Safe
Imphal,Manipur,2025-01-05 18:00:00,84.0,27.4,32.38966666666667,Moderate
Imphal,Manipur,2025-04-20 16:00:00,89.0,20.1,14.414,Safe
Itanagar,Arunachal Pradesh,2022-09-25 21:00:00,36.0,9.7,16.943666666666665,Safe
Bhopal,Madhya Pradesh,2025-11-05 23:00:00,85.0,20.0,18.769333333333336,Safe
Imphal,Manipur,2025-05-30 06:00:00,19.0,4.5,9.955,Safe
Ahmedabad,Gujarat,2024-01-16 00:00:00,98.0,53.0,28.665333333333333,Moderate
Hyderabad,Telangana,2022-10-21 02:00:00,73.0,24.7,16.557666666666666,Safe
Panaji,Goa,2025-04-01 22:00:00,107.0,35.4,17.195,Safe
Gurugram,Haryana,2023-08-08 20:00:00,305.0,82.4,45.90033333333333,Moderate
Hyderabad,Telangana,2024-03-07 12:00:00,79.0,28.9,21.563666666666666,Safe
Lucknow,Uttar Pradesh,2024-07-28 14:00:00,67.0,19.2,7.486000000000001,Safe
Ahmedabad,Gujarat,2024-11-02 18:00:00,133.0,40.2,30.192,Moderate
Ahmedabad,Gujarat,2025-01-06 08:00:00,98.0,48.9,27.615000000000002,Moderate
Bhopal,Madhya Pradesh,2022-11-21 23:00:00,136.0,43.0,25.63366666666667,Moderate
Itanagar,Arunachal Pradesh,2022-10-23 19:00:00,36.0,11.1,17.097,Safe
Visakhapatnam,Andhra Pradesh,2025-11-09 21:00:00,136.0,67.5,40.6,Moderate
Panaji,Goa,2024-02-19 03:00:00,80.0,27.4,24.426666666666666,Safe
Panaji,Goa,2022-08-31 16:00:00,55.0,15.4,6.131666666666667,Safe
Ahmedabad,Gujarat,2024-04-06 01:00:00,60.0,21.2,7.557333333333333,Safe
Guwahati,Assam,2023-05-27 00:00:00,81.0,25.8,14.331000000000001,Safe
Shimla,Himachal Pradesh,2024-06-29 23:00:00,66.0,26.8,21.212666666666667,Safe
Visakhapatnam,Andhra Pradesh,2023-12-25 03:00:00,151.0,60.5,33.83733333333333,Moderate
Itanagar,Arunachal Pradesh,2023-09-02 03:00:00,117.0,39.0,26.733,Moderate
Aizawl,Mizoram,2022-08-17 12:00:00,51.0,10.0,5.190666666666667,Safe
Dehradun,Uttarakhand,2025-02-09 07:00:00,121.0,35.5,36.18966666666667,Moderate
Aizawl,Mizoram,2025-01-08 10:00:00,70.0,42.6,32.799,Moderate
Bhubaneswar,Odisha,2025-06-01 15:00:00,112.0,40.2,13.86,Safe
Delhi,Delhi,2025-11-02 00:00:00,172.0,107.1,37.647,Moderate
Shillong,Meghalaya,2024-06-20 04:00:00,36.0,0.9,3.0,Safe
Itanagar,Arunachal Pradesh,2023-01-01 23:00:00,63.0,10.9,24.240666666666666,Safe
Chandigarh,Punjab,2025-05-04 01:00:00,96.0,35.5,24.78366666666667,Safe
Thiruvananthapuram,Kerala,2025-06-28 21:00:00,37.0,10.0,4.196666666666666,Safe
Ranchi,Jharkhand,2025-06-25 23:00:00,67.0,35.9,13.836333333333334,Safe
Lucknow,Uttar Pradesh,2024-04-28 18:00:00,119.0,22.2,20.646,Safe
Chennai,Tamil Nadu,2024-06-21 18:00:00,79.0,23.0,14.284333333333334,Safe
Bhubaneswar,Odisha,2023-08-25 09:00:00,59.0,17.7,6.688999999999999,Safe
Kohima,Nagaland,2025-05-09 12:00:00,107.0,34.7,17.487333333333336,Safe
Bengaluru,Karnataka,2024-07-10 03:00:00,30.0,7.0,8.202666666666666,Safe
Kohima,Nagaland,2022-09-14 16:00:00,31.0,4.2,10.94,Safe
Bhubaneswar,Odisha,2023-07-14 17:00:00,80.0,24.5,14.140333333333333,Safe
Thiruvananthapuram,Kerala,2025-02-14 21:00:00,92.0,30.7,33.41166666666667,Moderate
Aizawl,Mizoram,2024-06-06 04:00:00,62.0,22.4,20.488333333333333,Safe
Agartala,Tripura,2022-09-24 20:00:00,72.0,27.7,21.833666666666666,Safe
Guwahati,Assam,2025-06-03 01:00:00,74.0,22.5,13.326,Safe
Shimla,Himachal Pradesh,2022-10-06 01:00:00,60.0,17.1,19.672,Safe
Kolkata,West Bengal,2024-07-02 15:00:00,61.0,18.3,11.91,Safe
Mumbai,Maharashtra,2024-11-08 16:00:00,218.0,81.7,41.82566666666666,Moderate
Bengaluru,Karnataka,2024-08-25 12:00:00,21.0,6.8,7.481333333333334,Safe
Chandigarh,Punjab,2023-09-15 05:00:00,113.0,21.0,11.355,Safe
Raipur,Chhattisgarh,2024-02-23 23:00:00,112.0,48.9,37.707,Moderate
Aizawl,Mizoram,2022-10-09 02:00:00,55.0,23.1,19.933,Safe
Shillong,Meghalaya,2023-02-24 00:00:00,80.0,30.4,19.743666666666666,Safe
Lucknow,Uttar Pradesh,2025-06-02 16:00:00,388.0,65.9,45.240333333333325,Moderate
Jaipur,Rajasthan,2025-06-23 14:00:00,64.0,26.8,15.776666666666667,Safe
Patna,Bihar,2025-04-11 14:00:00,138.0,47.1,29.358,Moderate
Raipur,Chhattisgarh,2024-01-07 03:00:00,151.0,64.5,34.335,Moderate
Panaji,Goa,2025-04-12 20:00:00,84.0,17.8,8.806666666666667,Safe
Jaipur,Rajasthan,2025-09-25 19:00:00,69.0,9.6,11.451,Safe
Kohima,Nagaland,2024-01-01 10:00:00,53.0,7.5,20.067,Safe
Bengaluru,Karnataka,2024-06-30 18:00:00,27.0,9.4,3.3056666666666668,Safe
Mumbai,Maharashtra,2023-04-26 11:00:00,94.0,28.8,10.985,Safe
Guwahati,Assam,2023-01-16 10:00:00,160.0,76.8,36.295,Moderate
Panaji,Goa,2023-01-07 18:00:00,103.0,42.4,27.944666666666667,Moderate
Gurugram,Haryana,2024-04-18 19:00:00,146.0,51.3,32.102,Moderate
Chandigarh,Punjab,2025-05-30 16:00:00,171.0,112.9,48.20666666666667,Moderate
Chennai,Tamil Nadu,2025-09-29 05:00:00,60.0,10.3,10.840666666666667,Safe
Lucknow,Uttar Pradesh,2023-09-15 17:00:00,76.0,20.9,8.424333333333333,Safe
Panaji,Goa,2025-03-05 10:00:00,100.0,27.5,16.027333333333335,Safe
Mumbai,Maharashtra,2024-06-26 19:00:00,65.0,25.8,13.636,Safe
Visakhapatnam,Andhra Pradesh,2024-08-21 18:00:00,53.0,11.4,5.594,Safe
Gangtok,Sikkim,2024-10-15 06:00:00,72.0,14.6,15.387333333333334,Safe
Guwahati,Assam,2023-02-15 21:00:00,127.0,48.3,25.456000000000003,Moderate
Raipur,Chhattisgarh,2025-11-08 13:00:00,119.0,33.2,27.96933333333333,Moderate
Delhi,Delhi,2025-03-02 16:00:00,155.0,37.8,21.961,Safe
Bhopal,Madhya Pradesh,2022-09-01 04:00:00,108.0,47.0,13.882333333333333,Safe
Chandigarh,Punjab,2023-08-29 11:00:00,92.0,24.0,10.489999999999998,Safe
Chandigarh,Punjab,2023-07-18 00:00:00,92.0,38.9,16.615333333333332,Safe
Bhubaneswar,Odisha,2022-08-08 03:00:00,51.0,18.2,11.103333333333332,Safe
Gurugram,Haryana,2023-03-04 08:00:00,113.0,50.2,15.032666666666668,Safe
Itanagar,Arunachal Pradesh,2022-09-13 03:00:00,26.0,7.1,2.8593333333333333,Safe
Chandigarh,Punjab,2024-10-01 17:00:00,148.0,32.7,20.552999999999997,Safe
Thiruvananthapuram,Kerala,2025-10-28 00:00:00,38.0,10.4,9.162333333333333,Safe
Visakhapatnam,Andhra Pradesh,2025-01-28 21:00:00,153.0,73.1,42.37533333333333,Moderate
Shillong,Meghalaya,2025-09-22 18:00:00,42.0,13.5,4.665,Safe
Itanagar,Arunachal Pradesh,2022-09-30 16:00:00,43.0,11.0,17.644333333333332,Safe
Bhubaneswar,Odisha,2025-10-07 15:00:00,80.0,27.4,9.051666666666666,Safe
Shillong,Meghalaya,2023-03-07 00:00:00,112.0,28.3,12.067666666666668,Safe
Gurugram,Haryana,2024-08-07 14:00:00,67.0,27.0,13.507,Safe
Dehradun,Uttarakhand,2022-09-24 12:00:00,81.0,23.6,22.073333333333334,Safe
Bhopal,Madhya Pradesh,2024-09-07 07:00:00,42.0,7.2,4.143000000000001,Safe
Imphal,Manipur,2022-08-27 21:00:00,48.0,8.9,4.814333333333334,Safe
Patna,Bihar,2023-06-05 02:00:00,113.0,75.2,22.302333333333333,Safe
Ranchi,Jharkhand,2024-08-22 14:00:00,69.0,17.5,12.436666666666667,Safe
Kohima,Nagaland,2025-08-21 16:00:00,29.0,3.1,10.625666666666667,Safe
Jaipur,Rajasthan,2022-10-05 11:00:00,100.0,43.9,18.140666666666664,Safe
Shimla,Himachal Pradesh,2023-05-15 11:00:00,50.0,11.0,13.291333333333334,Safe
Bhopal,Madhya Pradesh,2024-07-24 07:00:00,35.0,3.6,3.184,Safe
Itanagar,Arunachal Pradesh,2024-10-29 01:00:00,45.0,12.7,18.004666666666665,Safe
Raipur,Chhattisgarh,2024-08-03 15:00:00,40.0,11.6,4.474333333333334,Safe
Kolkata,West Bengal,2023-03-22 07:00:00,89.0,37.3,24.226666666666667,Safe
Gangtok,Sikkim,2022-10-30 06:00:00,57.0,11.4,13.809000000000001,Safe
Bhubaneswar,Odisha,2022-09-02 09:00:00,38.0,7.0,8.818666666666667,Safe
Hyderabad,Telangana,2025-09-15 05:00:00,51.0,7.6,9.817666666666668,Safe
Kolkata,West Bengal,2025-05-14 17:00:00,81.0,37.8,10.344,Safe
Jaipur,Rajasthan,2025-04-12 04:00:00,162.0,38.2,28.04566666666667,Moderate
Lucknow,Uttar Pradesh,2024-04-26 02:00:00,76.0,23.3,16.673333333333332,Safe
Kolkata,West Bengal,2023-10-09 08:00:00,119.0,47.3,19.782333333333334,Safe
Itanagar,Arunachal Pradesh,2024-12-20 09:00:00,46.0,6.2,27.288333333333334,Moderate
Guwahati,Assam,2023-09-06 19:00:00,69.0,24.7,16.23166666666667,Safe
Chandigarh,Punjab,2022-08-19 07:00:00,112.0,46.9,19.21666666666667,Safe
Raipur,Chhattisgarh,2023-06-27 22:00:00,42.0,11.1,9.571000000000002,Safe
Imphal,Manipur,2024-08-09 04:00:00,27.0,6.2,10.837333333333333,Safe
Raipur,Chhattisgarh,2024-03-13 07:00:00,128.0,45.8,15.396333333333333,Safe
Kolkata,West Bengal,2024-03-21 01:00:00,151.0,56.9,18.297333333333334,Safe
Lucknow,Uttar Pradesh,2024-01-06 15:00:00,177.0,84.1,33.59466666666667,Moderate
Kohima,Nagaland,2022-12-11 04:00:00,47.0,11.1,27.977,Moderate
Imphal,Manipur,2024-10-13 08:00:00,66.0,25.7,21.157333333333334,Safe
Gangtok,Sikkim,2023-03-29 12:00:00,90.0,17.4,14.113,Safe
Bengaluru,Karnataka,2024-03-25 01:00:00,63.0,23.2,12.678666666666667,Safe
Raipur,Chhattisgarh,2025-01-26 09:00:00,166.0,46.7,27.800333333333334,Moderate
Imphal,Manipur,2023-10-29 13:00:00,59.0,8.9,5.721333333333334,Safe
Bhubaneswar,Odisha,2024-03-06 18:00:00,91.0,40.9,17.025666666666666,Safe
Delhi,Delhi,2025-10-11 19:00:00,134.0,55.8,21.202,Safe
Shimla,Himachal Pradesh,2023-02-16 14:00:00,68.0,16.0,22.28066666666667,Safe
Hyderabad,Telangana,2024-04-09 20:00:00,69.0,24.3,13.304,Safe
Lucknow,Uttar Pradesh,2023-02-24 05:00:00,113.0,52.6,29.92866666666667,Moderate
Visakhapatnam,Andhra Pradesh,2024-08-26 12:00:00,64.0,11.4,6.399,Safe
Chennai,Tamil Nadu,2023-11-24 15:00:00,29.0,5.9,18.034333333333336,Safe
Mumbai,Maharashtra,2025-03-28 10:00:00,69.0,35.3,22.772333333333332,Safe
Shimla,Himachal Pradesh,2022-09-15 14:00:00,61.0,19.8,20.055,Safe
Visakhapatnam,Andhra Pradesh,2023-08-01 20:00:00,56.0,18.6,7.043000000000001,Safe
Panaji,Goa,2023-02-15 16:00:00,102.0,23.6,25.753333333333334,Moderate
Lucknow,Uttar Pradesh,2024-05-03 01:00:00,115.0,46.4,28.820333333333334,Moderate
Kohima,Nagaland,2023-05-19 19:00:00,52.0,13.4,18.632333333333335,Safe
Jaipur,Rajasthan,2024-11-06 19:00:00,167.0,75.0,31.963,Moderate
Hyderabad,Telangana,2024-05-15 20:00:00,143.0,34.9,15.386666666666665,Safe
Aizawl,Mizoram,2025-04-18 17:00:00,92.0,19.3,17.429666666666666,Safe
Thiruvananthapuram,Kerala,2022-09-10 21:00:00,59.0,16.8,11.745999999999999,Safe
Dehradun,Uttarakhand,2025-11-25 12:00:00,117.0,28.5,30.127000000000002,Moderate
Aizawl,Mizoram,2025-06-10 18:00:00,46.0,8.8,4.602666666666667,Safe
